ID,Gene,Chromosome,Start,End,Strand,Interpro_ID,Ontology_ID,Best_TAIR,Best_sport,Best_trembl_plants,Description,L_fSC_1,L_fSC_2,L_fSC_3,L_fSC_4,L_AtSC_1,L_AtSC_2,L_AtSC_3,L_AtSC_4,L_AtSCMloti_1,L_AtSCMloti_2,L_AtSCMloti_3,L_AtSCMloti_4,L_LjSC_1,L_LjSC_2,L_LjSC_3,L_LjSC_4,L_mock_1,L_mock_2,L_mock_3,L_mock_4,fullSC_vs_Mock_pvalue,fullSC_vs_Mock_padj,fullSC_vs_Mock_log2FoldChange,AtSC_vs_Mock_pvalue,AtSC_vs_Mock_padj,AtSC_vs_Mock_log2FoldChange,AtSCMloti_vs_Mock_pvalue,AtSCMloti_vs_Mock_padj,AtSCMloti_vs_Mock_log2FoldChange,LjSC_vs_Mock_pvalue,LjSC_vs_Mock_padj,LjSC_vs_Mock_log2FoldChange,fullSC_vs_AtSC_pvalue,fullSC_vs_AtSC_padj,fullSC_vs_AtSC_log2FoldChange,fullSC_vs_AtSCMloti_pvalue,fullSC_vs_AtSCMloti_padj,fullSC_vs_AtSCMloti_log2FoldChange,fullSC_vs_LjSC_pvalue,fullSC_vs_LjSC_padj,fullSC_vs_LjSC_log2FoldChange,AtSC_vs_AtSCMloti_pvalue,AtSC_vs_AtSCMloti_padj,AtSC_vs_AtSCMloti_log2FoldChange,AtSC_vs_LjSC_pvalue,AtSC_vs_LjSC_padj,AtSC_vs_LjSC_log2FoldChange,AtSCMloti_vs_LjSC_pvalue,AtSCMloti_vs_LjSC_padj,AtSCMloti_vs_LjSC_log2FoldChange,cl
LotjaGi2g1v0383200.1,LotjaGi2g1v0383200,chr2,87970119,87974742,-,"IPR001611 (Leucine-rich repeat), IPR011009 (Protein kinase-like domain), IPR013210 (Leucine-rich repeat-containing N-terminal, plant-type), IPR032675 (Leucine-rich repeat domain, L domain-like)","GO:0004672, GO:0005524, GO:0006468, GO:0016020, GO:0016021",AT4G36180.1 Leucine-rich receptor-like protein kinase family protein,sp|C0LGS2|Y4361_ARATH Probable LRR receptor-like serine/threonine-protein kinase At4g36180,tr|A0A1J7FX72|A0A1J7FX72_LUPAN Uncharacterized protein,Non-specific serine/threonine protein kinase,5.400381172352483,5.028948950548436,3.065984571857889,3.0020809580972516,5.788188392288296,5.6740392297804245,5.317119316304676,5.290823250299014,5.052283297050827,4.177242981003493,3.1769369469928606,3.696950829289592,4.987844657011844,4.603304813703608,4.399345986066635,4.359722798189252,3.981568060968807,3.6042823834426376,3.537502626763475,3.7089431263733905,0.0262513721631639,0.5242334002396979,-1.0764683659095815,0.674813958214502,1,0.22273920627315338,0.15463654414862193,1,-0.5934396684981044,0.09009881530529208,0.9944842893898691,0.7685284018850895,0.0015995894993635301,0.09223876274504463,-1.299207572182735,0.15670525603979094,1,-0.48302869741147714,7.036586199794032e-5,0.008640422463178025,-1.844996767794671,0.06513631786853918,1,0.8161788747712577,0.2281150196384485,1,-0.5457891956119362,4.80585245045697e-4,0.049411870689910646,-1.361968070383194,6
LotjaGi5g1v0293100_LC.2,LotjaGi5g1v0293100_LC,chr5,61057327,61060693,-,NA,"GO:0005199, GO:0009664",AT1G21310.1 extensin 3,sp|Q9FS16|EXTN3_ARATH Extensin-3,tr|D8RUV9|D8RUV9_SELML Putative uncharacterized protein,Extensin-3,5.105799603693381,5.489994083035478,3.696009969067238,3.698993648600112,5.503690223929384,5.748586507375298,5.865414780552608,5.417459020512827,4.933625235195481,4.517797086347649,3.984646869110362,3.6642233518130087,5.018834638704911,5.156646372974698,5.072065929596109,5.33195598543928,4.283826432105156,4.774726219474809,4.141871481049388,4.259647540888643,0.02682699851017934,0.5280647640192503,-0.9490542575411439,0.22731250499947026,1,0.6860053570341813,0.005090910416985884,0.2550705935329021,-1.0892643071742247,0.30314224297705605,1,0.4340206147677897,4.88868780584689e-4,0.04021084079397911,-1.6350596145753251,0.7037075752468791,1,0.14021004963308073,0.002167083592683038,0.1242955261656177,-1.3830748723089337,5.798871895605934e-4,0.07867688478552584,1.775269664208406,0.6262703022130383,1,0.2519847422663916,1.8650987386828016e-4,0.022990035381478882,-1.5232849219420141,8
LotjaGi5g1v0293100_LC.4,LotjaGi5g1v0293100_LC,chr5,61057958,61060336,-,NA,"GO:0005199, GO:0009664",AT1G21310.1 extensin 3,sp|Q9FS16|EXTN3_ARATH Extensin-3,tr|D8RUV9|D8RUV9_SELML Putative uncharacterized protein,Extensin-3,5.105799603693381,5.489994083035478,3.696009969067238,3.698993648600112,5.503690223929384,5.748586507375298,5.865414780552608,5.417459020512827,4.933625235195481,4.517797086347649,3.984646869110362,3.6642233518130087,5.018834638704911,5.156646372974698,5.072065929596109,5.33195598543928,4.283826432105156,4.774726219474809,4.141871481049388,4.259647540888643,0.02682699851017934,0.5280647640192503,-0.9490542575411439,0.22731250499947026,1,0.6860053570341813,0.005090910416985884,0.2550705935329021,-1.0892643071742247,0.30314224297705605,1,0.4340206147677897,4.88868780584689e-4,0.04021084079397911,-1.6350596145753251,0.7037075752468791,1,0.14021004963308073,0.002167083592683038,0.1242955261656177,-1.3830748723089337,5.798871895605934e-4,0.07867688478552584,1.775269664208406,0.6262703022130383,1,0.2519847422663916,1.8650987386828016e-4,0.022990035381478882,-1.5232849219420141,8
LotjaGi4g1v0427200.1,LotjaGi4g1v0427200,chr4,80188003,80193579,+,"IPR005761 (UDP-N-acetylmuramoylalanyl-D-glutamate-2,6-diaminopimelate ligase)","GO:0005524, GO:0005737, GO:0008360, GO:0009058, GO:0016874, GO:0016881, GO:0051301",AT1G63680.1 ALBINO OR PALE-GREEN 13,"sp|Q03523|MURE_BACSU UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase",tr|A0A072U5D4|A0A072U5D4_MEDTR UDP-N-acetylmuramyl-tripeptide synthetase,"UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2, 6-diaminopimelate ligase",4.993634178573702,4.674767247850929,4.811696469348982,4.641256951712261,5.126599287118744,5.074435620348994,5.109748186512682,4.611591761866607,4.829042984376693,4.946206016630008,4.783643591655887,4.960456818846565,5.096394039925363,4.992545894604533,4.761852071247147,4.79493404369964,4.067950972154219,4.166571102518518,4.453471413555466,4.721867844266728,0.027338635597293676,0.5335116055705182,0.6276244502513583,0.010961263219282154,0.5446531507325835,1.0829841824795776,3.54788602264777e-4,0.03391550141778839,0.9736259397222996,2.8885373031867977e-5,0.005611377602890788,1.6525463208353601,0.16613742238294657,0.976409673871169,-0.45535973222821935,0.13233326653910676,1,-0.3460014894709414,0.0023396061570775005,0.12918985501646207,-1.024921870584002,0.7549363339184438,1,0.10935824275727797,0.13988651879631656,1,-0.5695621383557826,0.0240401799660937,0.6390290277084688,-0.6789203811130605,4
LotjaGi3g1v0464600.1,LotjaGi3g1v0464600,chr3,87993827,87995435,-,NA,NA,AT3G21710.2 transmembrane protein,sp|Q02912|DHSO_BOMMO Sorbitol dehydrogenase,tr|I3SC35|I3SC35_LOTJA Uncharacterized protein,basic helix-loop-helix (bHLH) DNA-binding superfamily protein,4.769848034639817,4.760576516510971,5.386139920860434,5.590068709062995,5.533574029556752,5.312615339482346,5.180083413994875,5.358434733183663,5.0181631813575,5.133840147897754,5.722421868509692,5.61501430188531,4.928717538252542,5.4131573836530755,4.979057239810156,4.671519247159391,5.212859864420441,4.877159232917555,5.10395032515725,4.928111676843769,0.027985318728032196,0.5388621371632131,0.5581576390443542,0.07867157300838366,1,0.7251655803027641,5.051184991548757e-4,0.04499603688563803,0.8323050171870554,0.35191309502697643,1,0.3078684424523637,0.6265693514080518,1,-0.16700794125840993,0.21843079205024019,1,-0.2741473781427012,0.427158869715928,1,0.25028919659199045,0.765823908734454,1,-0.10713943688429126,0.28605858112277677,1,0.4172971378504004,0.07023307960879871,0.9245299155672565,0.5244365747346916,3
LotjaGi1g1v0216900_LC.1,LotjaGi1g1v0216900_LC,chr1,47918949,47920666,-,NA,"GO:0000166, GO:0003743, GO:0003924, GO:0005525, GO:0005622, GO:0005737, GO:0006412, GO:0006413",AT5G44570.2 transmembrane protein,sp|A0JP86|LAMC1_XENTR Laminin subunit gamma-1,tr|A0A059AN93|A0A059AN93_EUCGR Uncharacterized protein,Translation initiation factor IF-2,3.2750589634703307,3.2709189859197574,3.8116753761667224,3.795955777321401,3.127487636583454,3.0994104892403156,3.1368593747948825,2.863181505025648,3.3111695654157085,3.325652513059658,3.532899640796681,3.4886109241685856,3.3494296419492935,3.3740291428246474,3.496358405101424,3.818499122087407,4.380414187669769,3.9157685172881305,4.217062801195067,4.182424606032884,0.028772320389290732,0.5469744793025401,-0.8018924354130331,0.03531151993330276,0.8934244921488106,-1.4700855494152332,2.397867581772865e-4,0.02444669997187744,-1.3189684805471922,0.0030684863626684916,0.20652121286256062,-1.3495363582060655,0.26939433120749645,1,0.6681931140021998,0.1695487830890433,1,0.5170760451341591,0.25258857795223766,1,0.5476439227930324,0.8172039007067371,1,-0.15111706886804083,0.861804158040957,1,-0.12054919120916747,0.9475125914970347,1,0.03056787765887336,1
LotjaGi6g1v0216300.1,LotjaGi6g1v0216300,chr6,51818915,51826930,+,IPR002133 (S-adenosylmethionine synthetase),"GO:0000166, GO:0004478, GO:0005524, GO:0006556, GO:0006730, GO:0016740, GO:0046872",AT3G17390.1 S-adenosylmethionine synthetase family protein,sp|A4ULF8|METK_MEDSF S-adenosylmethionine synthase,tr|A0A1J7GAD4|A0A1J7GAD4_LUPAN Uncharacterized protein,S-adenosylmethionine synthase,8.809478765985384,8.362551498957755,6.727683874216716,6.390728397604756,8.66731552448373,8.52502674862576,8.229075571775697,8.150774479217317,8.478425231570586,7.817900041609494,6.7001708115938605,6.550307347364824,7.20948042863106,7.3988249703098274,6.7271464265136975,6.394329820108235,6.822131656106636,6.194905628184497,6.244437302498252,6.133179068228911,0.03074962363297926,0.5647153411471542,0.43952617148201234,0.0320778721813998,0.8542472571019809,0.6433046655631935,5.873459088329123e-4,0.04971575266891489,0.6403539810185729,0.3459850270926718,1,0.21820680343689797,0.40159053802327926,1,-0.20377849408118123,0.2321418837829576,1,-0.20082780953656057,0.3317527845609123,1,0.22131936804511432,0.9910327940593061,1,0.0029506845446206687,0.12282540256073221,1,0.4250978621262956,0.04102713827520859,0.7767746857663307,0.42214717758167486,10
LotjaGi6g1v0216300.2,LotjaGi6g1v0216300,chr6,51824852,51826330,+,NA,"GO:0000166, GO:0004478, GO:0005524, GO:0006556, GO:0006730, GO:0016740, GO:0046872",AT3G17390.1 S-adenosylmethionine synthetase family protein,sp|A4ULF8|METK_MEDSF S-adenosylmethionine synthase,tr|A0A1J7GAD4|A0A1J7GAD4_LUPAN Uncharacterized protein,S-adenosylmethionine synthase,8.809478765985384,8.362551498957755,6.727683874216716,6.390728397604756,8.66731552448373,8.52502674862576,8.229075571775697,8.150774479217317,8.478425231570586,7.817900041609494,6.7001708115938605,6.550307347364824,7.20948042863106,7.3988249703098274,6.7271464265136975,6.394329820108235,6.822131656106636,6.194905628184497,6.244437302498252,6.133179068228911,0.03074962363297926,0.5647153411471542,0.43952617148201234,0.0320778721813998,0.8542472571019809,0.6433046655631935,5.873459088329123e-4,0.04971575266891489,0.6403539810185729,0.3459850270926718,1,0.21820680343689797,0.40159053802327926,1,-0.20377849408118123,0.2321418837829576,1,-0.20082780953656057,0.3317527845609123,1,0.22131936804511432,0.9910327940593061,1,0.0029506845446206687,0.12282540256073221,1,0.4250978621262956,0.04102713827520859,0.7767746857663307,0.42214717758167486,10
LotjaGi6g1v0216300.3,LotjaGi6g1v0216300,chr6,51824864,51826330,+,NA,"GO:0000166, GO:0004478, GO:0005524, GO:0006556, GO:0006730, GO:0016740, GO:0046872",AT3G17390.1 S-adenosylmethionine synthetase family protein,sp|A4ULF8|METK_MEDSF S-adenosylmethionine synthase,tr|A0A1J7GAD4|A0A1J7GAD4_LUPAN Uncharacterized protein,S-adenosylmethionine synthase,8.809478765985384,8.362551498957755,6.727683874216716,6.390728397604756,8.66731552448373,8.52502674862576,8.229075571775697,8.150774479217317,8.478425231570586,7.817900041609494,6.7001708115938605,6.550307347364824,7.20948042863106,7.3988249703098274,6.7271464265136975,6.394329820108235,6.822131656106636,6.194905628184497,6.244437302498252,6.133179068228911,0.03074962363297926,0.5647153411471542,0.43952617148201234,0.0320778721813998,0.8542472571019809,0.6433046655631935,5.873459088329123e-4,0.04971575266891489,0.6403539810185729,0.3459850270926718,1,0.21820680343689797,0.40159053802327926,1,-0.20377849408118123,0.2321418837829576,1,-0.20082780953656057,0.3317527845609123,1,0.22131936804511432,0.9910327940593061,1,0.0029506845446206687,0.12282540256073221,1,0.4250978621262956,0.04102713827520859,0.7767746857663307,0.42214717758167486,10
LotjaGi6g1v0216300.4,LotjaGi6g1v0216300,chr6,51824869,51826330,+,NA,"GO:0000166, GO:0004478, GO:0005524, GO:0006556, GO:0006730, GO:0016740, GO:0046872",AT3G17390.1 S-adenosylmethionine synthetase family protein,sp|A4ULF8|METK_MEDSF S-adenosylmethionine synthase,tr|A0A1J7GAD4|A0A1J7GAD4_LUPAN Uncharacterized protein,S-adenosylmethionine synthase,8.809478765985384,8.362551498957755,6.727683874216716,6.390728397604756,8.66731552448373,8.52502674862576,8.229075571775697,8.150774479217317,8.478425231570586,7.817900041609494,6.7001708115938605,6.550307347364824,7.20948042863106,7.3988249703098274,6.7271464265136975,6.394329820108235,6.822131656106636,6.194905628184497,6.244437302498252,6.133179068228911,0.03074962363297926,0.5647153411471542,0.43952617148201234,0.0320778721813998,0.8542472571019809,0.6433046655631935,5.873459088329123e-4,0.04971575266891489,0.6403539810185729,0.3459850270926718,1,0.21820680343689797,0.40159053802327926,1,-0.20377849408118123,0.2321418837829576,1,-0.20082780953656057,0.3317527845609123,1,0.22131936804511432,0.9910327940593061,1,0.0029506845446206687,0.12282540256073221,1,0.4250978621262956,0.04102713827520859,0.7767746857663307,0.42214717758167486,10
LotjaGi6g1v0216300.5,LotjaGi6g1v0216300,chr6,51825007,51826330,+,NA,"GO:0000166, GO:0004478, GO:0005524, GO:0006556, GO:0006730, GO:0016740, GO:0046872",AT3G17390.1 S-adenosylmethionine synthetase family protein,sp|A4ULF8|METK_MEDSF S-adenosylmethionine synthase,tr|A0A1J7GAD4|A0A1J7GAD4_LUPAN Uncharacterized protein,S-adenosylmethionine synthase,8.809478765985384,8.362551498957755,6.727683874216716,6.390728397604756,8.66731552448373,8.52502674862576,8.229075571775697,8.150774479217317,8.478425231570586,7.817900041609494,6.7001708115938605,6.550307347364824,7.20948042863106,7.3988249703098274,6.7271464265136975,6.394329820108235,6.822131656106636,6.194905628184497,6.244437302498252,6.133179068228911,0.03074962363297926,0.5647153411471542,0.43952617148201234,0.0320778721813998,0.8542472571019809,0.6433046655631935,5.873459088329123e-4,0.04971575266891489,0.6403539810185729,0.3459850270926718,1,0.21820680343689797,0.40159053802327926,1,-0.20377849408118123,0.2321418837829576,1,-0.20082780953656057,0.3317527845609123,1,0.22131936804511432,0.9910327940593061,1,0.0029506845446206687,0.12282540256073221,1,0.4250978621262956,0.04102713827520859,0.7767746857663307,0.42214717758167486,10
LotjaGi6g1v0216300.6,LotjaGi6g1v0216300,chr6,51825143,51826330,+,NA,"GO:0000166, GO:0004478, GO:0005524, GO:0006556, GO:0006730, GO:0016740, GO:0046872",AT3G17390.1 S-adenosylmethionine synthetase family protein,sp|A4ULF8|METK_MEDSF S-adenosylmethionine synthase,tr|A0A1J7GAD4|A0A1J7GAD4_LUPAN Uncharacterized protein,S-adenosylmethionine synthase,8.809478765985384,8.362551498957755,6.727683874216716,6.390728397604756,8.66731552448373,8.52502674862576,8.229075571775697,8.150774479217317,8.478425231570586,7.817900041609494,6.7001708115938605,6.550307347364824,7.20948042863106,7.3988249703098274,6.7271464265136975,6.394329820108235,6.822131656106636,6.194905628184497,6.244437302498252,6.133179068228911,0.03074962363297926,0.5647153411471542,0.43952617148201234,0.0320778721813998,0.8542472571019809,0.6433046655631935,5.873459088329123e-4,0.04971575266891489,0.6403539810185729,0.3459850270926718,1,0.21820680343689797,0.40159053802327926,1,-0.20377849408118123,0.2321418837829576,1,-0.20082780953656057,0.3317527845609123,1,0.22131936804511432,0.9910327940593061,1,0.0029506845446206687,0.12282540256073221,1,0.4250978621262956,0.04102713827520859,0.7767746857663307,0.42214717758167486,10
LotjaGi1g1v0512800.1,LotjaGi1g1v0512800,chr1,103478316,103481009,-,"IPR005200 (Endo-1,3(4)-beta-glucanase)","GO:0008152, GO:0016787, GO:0016798, GO:0052861, GO:0052862",AT5G15870.1 glycosyl hydrolase family 81 protein,"sp|D4AZ24|ENG1_ARTBC Probable endo-1,3(4)-beta-glucanase ARB_01444","tr|A0A151TCH4|A0A151TCH4_CAJCA Putative endo-1,3(4)-beta-glucanase 2","Endo-1,3(4)-beta-glucanase 1",5.7752106905203915,5.801200949370782,4.876889045389542,4.578192999373954,6.66836729657776,6.108364360815212,5.801314037624178,5.994408350392896,5.638861625825546,5.33946556216472,5.275117247331469,5.034132001112989,5.458494132506532,5.192881568345062,4.66299925549251,4.594813246910345,4.9888882834650765,4.337178217709564,4.155077897406061,4.268544885652444,0.03131980513044865,0.5690557218495399,0.6976163838030915,0.05035311398512205,0.9924105603916892,0.8996246274192063,5.427776989234303e-4,0.047024048011228184,1.0291696414959965,0.20399685206065835,1,0.48826489380617943,0.5776655039900945,1,-0.20200824361611486,0.1922673294248237,1,-0.33155325769290495,0.5630135355989144,1,0.20935148999691205,0.7400310403694742,1,-0.1295450140767901,0.32396550110218864,1,0.4113597336130269,0.09672176787248161,1,0.540904747689817,3
LotjaGi3g1v0129900.2,LotjaGi3g1v0129900,chr3,16073362,16076850,+,IPR003441 (NAC domain),"GO:0003677, GO:0005634, GO:0006351, GO:0006355",AT1G79580.1 NAC (No Apical Meristem) domain transcriptional regulator superfamily protein,sp|Q9MA17|SMB_ARATH Protein SOMBRERO,tr|A0A1J7HFW0|A0A1J7HFW0_LUPAN Uncharacterized protein,"NAC domain-containing protein, putative",4.3146025992651875,4.1519473005239345,4.878222422565048,4.59474824491596,4.2459337160685084,4.358364340623799,4.2566558468854385,4.564061907002469,4.318662349881403,4.296363020701846,4.785965977652398,4.794134257662277,5.337448651397317,4.8872382862829715,5.600093423753614,5.551798041576595,4.481442728925867,5.1546998395578285,5.1698623010679645,5.483421813698582,0.03488434117665586,0.5960653645362495,-0.6499226533240542,0.40357343757135833,1,-0.43331217144510475,0.030651180086338277,0.7098220918111341,-0.6300424729711154,0.0131568283195786,0.476118991297333,0.891427275721018,0.6264472092655597,1,-0.21661048187894943,0.9469171203127915,1,-0.01988018035293886,1.6937797740098684e-5,0.002560891317500431,-1.5413499290450723,0.673860930770986,1,0.1967303015260106,0.005362899794380722,0.3638089070035608,-1.3247394471661227,4.518810654451921e-6,7.943267406055525e-4,-1.5214697486921334,6
LotjaGi6g1v0323300_LC.1,NA,chr6,63915903,63919046,-,NA,NA,NA,NA,NA,NA,5.2208152026307575,4.449009448525521,3.797279875357284,3.488651804541762,5.722711473462821,5.745556857507843,5.301286169554988,5.452695091486414,4.615374154774087,4.596359076685215,3.9682336509008147,3.1814314604847054,2.9558215143579707,3.667721680803116,3.3597946093403133,3.7736618823749364,4.45482234649167,4.143898058633476,3.804803333817549,4.53804063101131,0.03537771987726994,0.5991512798998551,-1.0592617588070539,0.48693504130040016,1,0.5170267962340235,0.03363814577296955,0.7353497094405497,-0.9555422044104457,4.658786166525378e-5,0.008296133466040067,-2.571155978266535,0.01008734789386055,0.2986549742564469,-1.5762885550410772,0.8145983673427538,1,-0.10371955439660815,0.021500912930421435,0.45197880638446886,1.5118942194594809,0.028983606864787462,0.8658912973965924,1.472569000644469,6.317996324765007e-5,0.015977427628864314,3.088182774500558,0.008583861418724824,0.3712349748887797,1.6156137738560892,9
LotjaGi4g1v0160000_LC.1,LotjaGi4g1v0160000_LC,chr4,28534216,28534641,+,NA,"GO:0005623, GO:0016020, GO:0016021, GO:0045454",AT4G03480.1 Ankyrin repeat family protein,sp|Q6P5F6|S39AA_MOUSE Zinc transporter ZIP10,tr|B8A267|B8A267_MAIZE Uncharacterized protein,Thioredoxin-related transmembrane protein 2,3.0837944235599126,2.6621640603626977,3.751599343261599,3.677344828393063,2.816879442699101,2.59039264300479,3.0882863989862037,2.965556490453387,3.4788556906341204,3.7267844511702823,3.886322567813266,4.057760097628194,3.4219362227622856,3.4473462532595454,3.826219173897516,4.014545230929761,3.5674335609021908,3.1065624404828527,3.550449598782049,3.0400884370191212,0.03753539104570724,0.6191343745546354,0.9059348456847693,0.22410692647698005,1,0.9352863372317618,9.399224921718324e-5,0.011069037164272787,1.5715681313741077,0.05865740960666168,0.8678878038011361,1.0324742644494533,0.9643241611767635,1,-0.029351491546992504,0.07775825746940608,1,-0.6656332856893383,0.8087070812793629,1,-0.12653941876468394,0.33786400252660165,1,-0.6362817941423459,0.8921985919828166,1,-0.09718792721769143,0.24361457745065826,1,0.5390938669246544,3
LotjaGi2g1v0223900.1,LotjaGi2g1v0223900,chr2,68009503,68022498,+,"IPR007855 (RNA-dependent RNA polymerase, eukaryotic-type)","GO:0001172, GO:0003723, GO:0003968, GO:0016740, GO:0016779, GO:0031047",AT2G19930.3 RNA-dependent RNA polymerase family protein,sp|O82188|RDR5_ARATH Probable RNA-dependent RNA polymerase 5,tr|A0A151R3T9|A0A151R3T9_CAJCA RNA-dependent RNA polymerase,RNA-dependent RNA polymerase,6.282810699911947,6.066760266768318,5.185452252134635,5.145165217598015,5.631006657832695,5.430985744142449,5.589530034186722,5.184512320328588,5.5440157092607025,5.172605458048865,5.124089495619919,4.958755091529199,6.2408464113032105,5.658245106470302,5.47708399258212,5.432916581937037,4.906998209692569,4.947033079111162,4.970285974798542,4.731719494259812,0.03811294492305812,0.6222785268808708,0.5852393342358827,0.5454193541806744,1,-0.263803867640831,0.690828433582676,1,0.10847060216913315,7.60619450926671e-4,0.07739846212786682,1.1527242298968001,0.015254635477071636,0.3793557210424763,0.8490432018767137,0.04703695768462513,1,0.4767687320667495,0.07408205533020953,0.7601619209333205,-0.5674848956609174,0.33153468923528323,1,-0.37227446980996415,3.048658641057295e-4,0.051296682284057746,-1.416528097537631,3.963459582450759e-4,0.04268261603110231,-1.044253627727667,6
LotjaGi4g1v0445800_LC.1,NA,chr4,81833446,81839000,+,NA,NA,NA,NA,NA,NA,5.368763876483649,5.432571430593544,6.096509035577538,6.031839254447959,5.898564175847703,5.610355471547513,5.60401297201613,5.836970763010507,6.190635718680353,6.005232330738256,6.035051019542925,5.947732069838036,5.45450219242686,5.687326827876052,5.781164762180075,5.910848126244111,5.536237193989748,5.251556957687349,5.899928866868325,5.341831667920738,0.03969988803353788,0.6301430869820782,0.5941628329982804,0.04206160318194961,0.935742271261607,0.9544452213067816,0.00041907434141922603,0.03901664578648659,0.9456106874139015,0.28536092143827785,1,0.3711455133968925,0.3563588458106266,1,-0.3602823883085012,0.16710809547710484,1,-0.35144785441562104,0.5143851920793889,1,0.2230173196013879,0.9829387916090624,1,0.008834533892880143,0.18554219573242348,1,0.583299707909889,0.0660761091205628,0.9076057420108855,0.5744651740170089,3
LotjaGi2g1v0454200.1,LotjaGi2g1v0454200,chr2,94726577,94732399,+,IPR005172 (CRC domain),NA,AT4G14770.1 TESMIN/TSO1-like CXC 2,sp|F4JIF5|TCX2_ARATH Protein tesmin/TSO1-like CXC 2,tr|B3IX45|B3IX45_LOTJA Transcription factor CPP,Tesmin/TSO1-like CXC domain protein,7.434447419125195,7.209372347381492,6.88976922392767,6.922917528309812,7.48973213941954,7.422914960715028,7.118030397862687,7.1305586373707825,6.985850894142938,7.131561156010038,6.764958778789865,6.595191637857261,7.595935706048521,7.292298460037828,7.324675305373048,7.378605966569468,6.451173432666045,7.381305770210822,7.339820917518959,7.249569871185692,0.04008614353874217,0.6310599433929698,-0.4106629754665845,0.1736068078316998,1,-0.43442332676677997,0.0029020186242651944,0.17017376364311196,-0.5579220396200542,0.07483113901779322,0.9376171226238886,0.40732593215685353,0.9288264720648384,1,0.02376035130019549,0.4167459510776358,1,0.14725906415346962,3.6130358013633724e-4,0.032910461968525255,-0.8179889076234379,0.6661808034941655,1,0.12349871285327414,0.004431251635056414,0.32708606628504494,-0.8417492589236335,5.542762390747682e-6,9.513038726860411e-4,-0.9652479717769077,8
LotjaGi3g1v0143900.3,LotjaGi3g1v0143900,chr3,19173030,19174918,+,"IPR010987 (Glutathione S-transferase, C-terminal-like), IPR012336 (Thioredoxin-like fold)","GO:0004364, GO:0016740",AT1G78380.1 glutathione S-transferase TAU 19,sp|P46417|GSTX3_SOYBN Glutathione S-transferase 3,tr|I3S1U8|I3S1U8_LOTJA Uncharacterized protein,Glutathione S-transferase,7.946528649249879,7.652234396517409,6.580474994021629,6.535654867850031,7.499907383782714,7.289015008540605,6.993305971205135,6.617985051661984,7.237304458033089,6.967627682232243,6.629389840276357,6.444318384342862,6.577097995626019,6.494109384999821,6.67318974754935,5.735617790134943,6.741027720764694,6.842609556669283,6.825496244350915,6.876014039368953,0.0431681261614293,0.6540814484951734,-0.3081482223651934,1.1268145116703062e-5,0.008931336694864605,-1.0377531428081592,7.854405718317873e-4,0.06347930701544505,-0.4802901953845195,1.9992302185542184e-4,0.027211178688079676,-0.7152070833474334,1.4165784971701764e-4,0.015323653351274608,0.7296049204429658,0.19228380225609706,1,0.1721419730193261,0.03042670285201677,0.5325604720392322,0.40705886098224003,0.008681963202155916,0.4915147870518596,-0.5574629474236397,0.15951628281377753,1,-0.32254605946072573,0.18021475919568908,1,0.2349168879629139,9
LotjaGi5g1v0277300.1,LotjaGi5g1v0277300,chr5,59259999,59261387,+,NA,"GO:0005524, GO:0005737, GO:0006457",AT4G30230.1 hypothetical protein,sp|F1N5C8|ENPP6_BOVIN Ectonucleotide pyrophosphatase/phosphodiesterase family member 6,tr|A0A0B2NUW3|A0A0B2NUW3_GLYSO Uncharacterized protein,10 kDa chaperonin,2.2390288641561584,2.5305094141213655,3.1416675569042667,2.528064182238055,2.30499494278415,2.0691392900145336,2.2204603889860075,2.2697181694865876,2.1340708983145102,2.110558505870266,2.296814441606601,2.7225694801806584,2.2313560647013744,2.521917171410303,2.2061963065606744,2.436427195803631,3.5240553410261657,3.822176845448748,2.8159519140592155,3.6061364412787906,0.04897691769833931,0.6953062078665933,-1.3203422060296606,0.03725207958301296,0.9115087170418554,-2.693365687275689,1.898188513420234e-4,0.020331657255432005,-2.513127195066584,0.002250288670344977,0.16667736082011025,-2.5721867739305146,0.21596912215122976,1,1.3730234812460282,0.08769592027526603,1,1.1927849890369235,0.15230694336216744,0.9508702162067002,1.251844567900854,0.8813984801279486,1,-0.18023849220910462,0.9232027876140317,1,-0.12117891334517414,0.9461335523353727,1,0.0590595788639305,1
