ID,Gene,Chromosome,Start,End,Strand,Length,BioType,Description,C_fSC_1,C_fSC_2,C_fSC_3,C_fSC_4,C_AtSC_1,C_AtSC_2,C_AtSC_3,C_AtSC_4,C_LjSC_1,C_LjSC_2,C_LjSC_3,C_LjSC_4,C_mock_1,C_mock_2,C_mock_3,C_mock_4,fullSC_vs_Mock_pvalue,fullSC_vs_Mock_padj,fullSC_vs_Mock_log2FoldChange,AtSC_vs_Mock_pvalue,AtSC_vs_Mock_padj,AtSC_vs_Mock_log2FoldChange,LjSC_vs_Mock_pvalue,LjSC_vs_Mock_padj,LjSC_vs_Mock_log2FoldChange,fullSC_vs_AtSC_pvalue,fullSC_vs_AtSC_padj,fullSC_vs_AtSC_log2FoldChange,fullSC_vs_LjSC_pvalue,fullSC_vs_LjSC_padj,fullSC_vs_LjSC_log2FoldChange,AtSC_vs_LjSC_pvalue,AtSC_vs_LjSC_padj,AtSC_vs_LjSC_log2FoldChange,cl
AT5G63770.1,DGK2,5,25518404,25523621,+,5217,protein_coding,Diacylglycerol kinase 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9FFN7],8.109444705092118,8.223778979424495,9.687307697750558,7.939106159007616,8.92978271466206,8.553792470555784,8.849059657398463,7.5542132515536435,9.96536051057134,10.112170715370493,8.288672430832062,8.077068920524479,7.131585960457988,6.961501150371624,7.988388170795628,7.70406765881157,3.811495187744247e-5,0.011746483669315235,1.1166099778820562,2.7015646278740573e-6,0.0019197187204010532,1.2507561277666288,6.851903198939927e-5,0.022457245523347297,1.1659393585849414,0.32565018066370566,1,-0.1341461498845726,0.7580250086708125,1,-0.049329380702885284,0.5856050461487156,1,0.08481676918168733,2
AT1G06520.1,GPAT1,1,1993903,1996355,-,2452,protein_coding,Glycerol-3-phosphate acyltransferase 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9SHJ5],6.580680504230901,6.935637778554192,7.236005277577752,6.693575725895721,6.903651067261636,7.201086828131842,6.989580588381483,6.498455682316612,7.627164750609623,7.7766690148487045,6.857030417410409,6.890209567245838,6.350982810435701,7.122401501986165,6.80145410757331,6.932807355864843,4.264451284101927e-5,0.012478569264678357,-1.0264853007586339,2.85143287079812e-4,0.03577405987458294,-0.880444386050865,4.2915080376653575e-4,0.0508249187205858,-0.9552236597039541,0.3429399940852768,1,-0.14604091470776887,0.6830403732358715,1,-0.07126164105467976,0.6622671092296497,1,0.0747792736530891,9
AT2G26560.1,PLP2,2,11293702,11295918,-,2216,protein_coding,Patatin-like protein 2 [Source:UniProtKB/Swiss-Prot;Acc:O48723],5.812023080494397,6.590682870669919,5.808792048545049,6.3642582544869555,6.042611917239636,6.856311280284545,6.7119428767709906,6.12681650398366,5.598947599821863,5.569234452676638,6.19967010378411,6.104169455226885,8.208380470472058,7.481460553168594,7.492407912198894,7.536728038082604,4.5863042151770075e-5,0.013104680905167362,-1.6780849452704831,0.00696146703909413,0.2949904701354307,-1.0695387151166862,2.935653485263655e-6,0.002758209541265496,-2.099705637916765,0.018914542393158974,0.4180281342351038,-0.6085462301537969,0.16840798331981763,1,0.4216206926462816,4.429523232402378e-4,0.02852180813059092,1.0301669228000785,4
AT1G04080.2,PRP39,1,1052753,1056751,+,3998,protein_coding,Tetratricopeptide repeat (TPR)-like superfamily protein [Source:UniProtKB/TrEMBL;Acc:F4I448],5.1269276800347985,5.111653199988582,5.552140893389163,5.176122491151783,4.97644332306565,5.2064909215420245,5.65734223222854,5.218036099593791,4.933226319733211,5.540044069908487,5.005458598193037,4.9651799034543584,5.0150602334453955,4.5514025166428285,5.302755497900285,5.156307286033283,5.041382046134357e-5,0.014310228273849538,3.2356667327435766,5.081426229312285e-5,0.011804544009633154,3.179045793066034,0.006712092810778157,0.30126038645403447,2.3264110201824053,0.8589804218563113,1,0.05662093967754233,0.01663510640758579,0.5265046372161145,0.9092557125611713,0.020950169673745408,0.46755028093371154,0.852634772883629,2
AT2G30910.1,ARPC1A,2,13153173,13157107,+,3934,protein_coding,Actin-related protein 2/3 complex subunit 1A [Source:UniProtKB/Swiss-Prot;Acc:O80856],4.508452489532206,5.553601387004123,5.850726485443293,5.870580065620627,4.526877020092345,5.374611012824388,5.7923152490129475,6.001976628701482,5.394795580457733,5.688855203652443,6.062776414612976,5.47891914618441,5.852958826140913,4.481721063498487,5.847089487330187,5.817015727329432,5.1705181320381676e-05,0.014580861132347633,9.287448827898402,1.3251300566739663e-4,0.02029945608557076,8.430379943658297,4.1292776151212766e-4,0.04945775001907297,8.402972722635283,0.2293319177954092,1,0.8570688842401053,0.24220294962239827,1,0.8844761052631187,0.9706523579914642,1,0.027407221023013455,2
AT3G45090.2,NA,3,16490600,16494761,-,4161,protein_coding,P-loop NTPase domain-containing protein LPA1 homolog 2 [Source:UniProtKB/Swiss-Prot;Acc:Q93ZS1],7.1222248235714,6.8058937253524,6.461394156825495,6.475952530797764,6.801770447475152,6.1028186812804925,6.475881545356321,6.240273447355559,6.695216246986615,6.858292226612204,6.54899966333968,6.050918116917147,6.769192384724532,5.59905025158366,6.876129786856578,6.7455090382316705,5.253132300085387e-5,0.014717639364901565,2.074761759920865,0.0021604078886810103,0.14828254145037845,1.555646269147844,1.063452028818306e-4,0.02899361123595079,2.1473178968602498,0.049065092931572234,0.6892859787124875,0.519115490773021,0.8140160376133898,1,-0.07255613693938459,0.04967818420594222,0.73631337753061,-0.5916716277124056,8
AT1G11950.3,NA,1,4034479,4039065,-,4586,protein_coding,Transcription factor jumonji (JmjC) domain-containing protein (Fragment) [Source:UniProtKB/TrEMBL;Acc:C0SUU8],5.5752027500569366,5.442307031771199,5.465059393457741,5.362653571595673,4.961764522046769,5.545725355932948,5.865818353608254,5.537745116617148,6.208995674831013,6.292111959053788,5.534599962350317,5.015943140304877,5.064150799053428,4.446299436976364,5.241621694316832,5.070972552064226,5.531030772291341e-5,0.015297554724441168,7.987931476587203,5.90087119745378e-5,0.01211191665768351,7.924786105045012,7.243739170118829e-5,0.023027174032137193,8.29408809809803,0.8925705573500211,1,0.06314537154219073,0.5778993838713945,1,-0.30615662151082595,0.48781232550673026,1,-0.3693019930530167,8
AT1G32230.4,RCD1,1,11611928,11616218,+,4290,protein_coding,Poly [ADP-ribose] polymerase [Source:UniProtKB/TrEMBL;Acc:M5BF30],4.557463474523102,4.765972932915034,5.084577650996608,4.504471586350893,4.067662308596254,4.744382581032895,4.991165118449088,4.908968651788663,4.404500558458067,4.771338728884851,4.521396966118236,4.4075225424393025,4.495051294936794,4.044993512941093,4.997052996103636,5.01026223098948,7.420096814955038e-5,0.01630516114659718,8.79513413696573,3.0562025168574635e-4,0.03783120678192002,7.89070078149356,0.0025081796150985504,0.17131798728007547,7.067961577856744,0.164487452168461,1,0.9044333554721692,0.021146165879414192,0.6033311663497196,1.7271725591089857,0.2608589149047623,1,0.8227392036368166,2
AT1G71410.2,NA,1,26912726,26917732,-,5006,protein_coding,ARM repeat superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q9C9H8],6.019241933883094,7.2614622717264155,7.161871196322301,6.949460619961051,6.334210619085193,6.850273121893996,6.0720915195995655,6.717408341863841,7.3096166943709875,6.726314120970702,7.253367399141072,7.063281699784907,6.7682114951812915,4.867999060034057,5.835456332088377,7.015630329032628,8.168487009759692e-5,0.01702596814121216,8.368736640649445,1.31534814441562e-4,0.02022287983486997,8.081740576663677,1.0526242222236084e-4,0.028899319555593616,8.744810738377891,0.6820265926161462,1,0.2869960639857674,0.6482205876756639,1,-0.3760740977284464,0.4066152989625049,1,-0.6630701617142138,8
AT2G32700.2,LUH,2,13866811,13872157,+,5346,protein_coding,LEUNIG_homolog [Source:TAIR;Acc:AT2G32700],6.692530193923744,7.071715315179451,5.584787670698756,6.382341726228826,6.974178952179039,6.7932277117100535,7.4138352857927465,6.50996209518089,7.037876519446159,7.229691180941562,6.903714964301056,6.831832492722199,7.059973105971748,4.895352928764702,6.63196813631055,6.7127995772122215,8.350464953683235e-5,0.01723871583213478,7.9794011634028665,1.8066545143994233e-5,0.007488760085177217,8.687979567749652,1.085129579349845e-5,0.005807503622140689,9.4265221473397,0.15290760826190036,0.9864716709439428,-0.7085784043467862,0.014021402387048184,0.47066607264825916,-1.4471209839368344,0.1925356833748167,1,-0.7385425795900482,8
AT4G28940.1,NA,4,14274341,14277252,+,2911,protein_coding,Phosphorylase superfamily protein [Source:UniProtKB/TrEMBL;Acc:F4JM51],6.484210868858574,6.130715736264277,5.906732363315319,5.828107311127535,6.758425161910498,6.137343540890754,6.237932570419533,5.957950732703646,5.700914659849852,5.53607825185096,5.812146829335415,5.790386704768177,6.0836623900596845,6.631959207059814,5.798943038653677,6.041900799892119,8.437657542557425e-5,0.0173357701110087,-1.3434656725202192,0.010955184620331944,0.38470532038840083,-0.8474987145646485,3.412693836571024e-5,0.01400861120487601,-1.5788190790104562,0.018652413671242762,0.41440630291423286,-0.49596695795557066,0.37242190552861437,1,0.23535340649023706,0.0034883285666145007,0.14713927262185977,0.7313203644458077,9
AT1G35350.2,PHO1-H8,1,12980872,12984640,-,3768,protein_coding,Phosphate transporter PHO1 homolog 8 [Source:UniProtKB/Swiss-Prot;Acc:Q6R8G2],4.643750325275213,4.69617171858161,4.756051476995466,4.581982914352984,4.585658168586184,4.4958079445849854,4.820848243186993,4.134420584716198,4.911111912249863,4.684416087240394,4.91816880250655,4.572822900053499,4.352353782458921,3.9945705136962566,4.476712048695272,4.143868794293427,8.619361836438391e-5,0.01762516520355312,7.670853558172951,2.1044685541437503e-4,0.028354149532005435,7.227453882090886,4.4900818504803154e-5,0.017258241876209796,8.407276579016859,0.3281693971355725,1,0.4433996760820642,0.160894251992581,1,-0.7364230208439084,0.020915147883358756,0.4672333683450179,-1.1798226969259726,8
AT5G07940.5,NA,5,2533724,2540230,+,6506,protein_coding,Dentin sialophosphoprotein-like protein [Source:UniProtKB/TrEMBL;Acc:Q9FF08],7.165136860696239,7.3734018603271885,7.455303102058324,7.325901503547043,7.491137090396759,7.124128142723923,7.658266072854558,7.31105233039371,7.610427334181213,7.686489535218839,7.023248053115424,7.830318802414043,7.522964322260218,6.085048330142712,7.626384917750352,6.666937678497604,9.045575612075235e-5,0.01823740211956066,2.386968997516679,2.558451649898211e-5,0.008760198950611142,2.516822537004654,1.995132276743482e-5,0.009415702079075808,2.8161180564100468,0.6976203713219369,1,-0.129853539487975,0.2730424226708555,1,-0.4291490588933677,0.42957125595092244,1,-0.2992955194053927,8
AT5G03545.1,AT4,5,894582,895517,+,935,protein_coding,At5g03545 [Source:UniProtKB/TrEMBL;Acc:Q9LZD2],9.211037387665499,9.14856046821054,9.207810647230936,9.361413233825674,10.302732220926938,9.345893224641669,9.423817170351688,9.36605576446981,9.637079836201698,9.429809158883375,9.360739390917551,9.416164856737943,8.429675836273452,7.8760225364653245,8.317654148758908,8.752929662715381,9.010651431474376e-5,0.01823740211956066,1.5712258536349781,9.777785364527796e-8,1.4115643502389928e-4,2.094761691577098,3.876349087220448e-6,0.0031740216788657084,2.016193833207162,0.02230777804240095,0.4582538552443316,-0.5235358379421197,0.09914144628639437,1,-0.44496797957218365,0.7633889291286912,1,0.07856785836993604,2
AT5G47990.1,CYP705A5,5,19434758,19436749,+,1991,protein_coding,THAD1 [Source:UniProtKB/TrEMBL;Acc:A0A178UGC2],9.518493700161818,7.818221709981703,7.363913778688592,7.200936223867717,9.426305661374093,7.8194000751222505,8.07997315367065,7.549444532627698,6.725259590820026,7.0026518601951455,7.120603025123327,6.9582772077076,8.265555950881007,8.838492624476062,7.634786031069448,7.292132827726521,9.292020891727389e-5,0.01856081173122546,-1.7203853765693526,0.008758973333470737,0.34038963797003274,-1.1285980638714128,3.82793627933774e-5,0.01512571456919623,-1.9910366790038503,0.02321609112435397,0.46829428127694084,-0.5917873126979398,0.3883096572505202,1,0.2706513024344976,0.004308174004971642,0.17171478627275957,0.8624386151324374,9
AT2G26170.1,CYP711A1,2,11140809,11143360,+,2551,protein_coding,Cytochrome P450 711A1 [Source:UniProtKB/Swiss-Prot;Acc:B9DFU2],8.189422640868992,7.736863624387318,7.928408945494488,7.884309215539872,8.07111894361479,7.822100624306944,8.129181052037069,7.963783170857056,7.843962342186775,7.90480930852956,7.892263460448614,7.973128674895871,8.12791707309744,7.49089174842618,8.349750236833117,8.345366385003414,1.162460106154845e-4,0.02152596727045362,0.7318298532013298,1.601175021132563e-5,0.0071224960910663245,0.8001578411501515,7.123750468179779e-5,0.022948570533546087,0.8155596530064131,0.515771266762415,1,-0.06832798794882182,0.4972935713409053,1,-0.08372979980508337,0.8963447677260749,1,-0.01540181185626154,8
AT1G31710.1,NA,1,11349697,11355587,+,5890,protein_coding,Amine oxidase [Source:UniProtKB/TrEMBL;Acc:F4IAX1],9.816658045030211,9.681577190451465,9.992702397812646,9.535930607886279,10.281088086119658,9.838434033086713,9.572526329727744,9.49808703761342,9.880409563532625,9.75623252160476,9.533417868616048,9.426398563160792,8.78948366768292,9.730007501572876,8.956956814041353,8.925406885879244,1.1896662342725699e-4,0.021794803706806958,-0.45153553758924725,0.006171538814273901,0.2743771409752897,-0.3147706869898353,3.445799313355166e-6,0.0029976068071622475,-0.5969501860156807,0.047705368476194256,0.6802365739455224,-0.13676485059941196,0.0764615981722447,1,0.14541464842643342,3.8726473006354305e-4,0.025447205102857706,0.2821794990258454,9
AT1G72140.1,NPF5.12,1,27141765,27144490,+,2725,protein_coding,Protein NRT1/ PTR FAMILY 5.12 [Source:UniProtKB/Swiss-Prot;Acc:Q9C7U1],7.635020924084882,7.602792648327208,8.031793888005232,6.887673580645188,8.0348762938614815,7.516315546896049,7.43674302945256,7.247196224755418,7.5670137281534755,7.716338936533176,6.945127768068124,6.891200245966015,6.571701185696841,7.661046637599088,6.801698591688799,6.976194902548152,1.2732482873490785e-4,0.022331532766651764,-0.9832279613332381,6.442685499141509e-4,0.06420878760332599,-0.8578210123825561,1.9075100165523207e-8,4.7440896176371834e-5,-1.605254352190055,0.4092306738047855,1,-0.12540694895068197,7.623455078266324e-4,0.04832495253002721,0.6220263908568171,3.242131392092697e-5,0.002819900327075974,0.747433339807499,9
AT5G26680.5,NA,5,9311446,9315550,-,4104,protein_coding,Flap endonuclease 1 [Source:UniProtKB/TrEMBL;Acc:F4K191],4.305938011025471,4.504930033008384,4.473825708900965,4.293271705524379,4.021664710460318,4.228064494608466,4.420922447592338,4.48033519746049,4.387074058077124,4.615371189181552,4.246845785407583,4.45516983348783,4.091671682795954,3.8342276436836786,4.296871711799237,4.09302760121405,1.319933696608211e-4,0.022871429427252163,7.541860656897703,4.080689338033098e-4,0.04600841205654384,6.882757833178863,4.279864374226386e-4,0.0508249187205858,7.290104008013227,0.15536758106938678,0.9901757241978969,0.6591028237188408,0.6334369498817918,1,0.2517566488844763,0.4320828199984765,1,-0.40734617483436447,8
AT1G69040.1,ACR4,1,25957823,25960307,+,2484,protein_coding,ACT domain repeat 4 [Source:UniProtKB/TrEMBL;Acc:F4I0I7],5.597874711458599,5.788011194594136,6.351206005474978,5.769667180058317,6.2566608194420095,6.081132766783574,6.287145569275808,5.525955210584649,6.350478663702262,6.637731041737095,5.43552392898789,6.0367670703132434,5.77164643561972,4.687883395457149,6.062389986250404,6.371456991932484,1.5278339214292198e-4,0.02506460926767495,5.686421780218599,4.339506715444464e-5,0.011441508600811067,6.117923197658258,2.324128233554457e-4,0.03724537496682098,5.853876817459656,0.272254274454798,1,-0.4315014174396589,0.719918467983354,1,-0.1674550372410571,0.5567766316261937,1,0.2640463801986018,2
AT4G23270.2,CRK19,4,12170955,12174297,+,3342,protein_coding,cysteine-rich RLK (RECEPTOR-like protein kinase) 19 [Source:TAIR;Acc:AT4G23270],6.031080549589046,6.610646458643872,7.278856381321873,6.156163127182654,7.055113027193441,6.691473568312039,6.40271097722456,6.511327634457682,7.043097699859173,6.235439090243891,5.856333647262021,6.0482139497128165,6.987445969442396,4.817942076435878,6.281180961078123,6.7914953973958365,1.5528605375243653e-4,0.025282913491330668,6.819860477569764,3.117092969423081e-5,0.009762273388682062,7.4863881282690095,6.764993463880796e-4,0.06892142738623616,6.502463417371987,0.2097673645466847,1,-0.6665276506992452,0.616135278066017,1,0.3173970601977766,0.10754895572204559,0.978305494702319,0.9839247108970218,2
AT2G31141.2,NA,2,13271726,13272534,-,808,protein_coding,unknown protein; Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink). [Source:TAIR;Acc:AT2G31141],13.628417288438214,13.28196201602329,13.850234662054811,13.827309901482993,13.741349181530476,13.622235069723889,13.62753116579499,13.804179358892988,14.134791448389604,14.101099324338863,12.960299379243535,13.219311929577618,11.844868288554984,12.62087316050879,12.189030361398384,12.69674800319901,1.6163049525306171e-4,0.025924570067615615,0.9807809697581014,1.4056405496259167e-4,0.021000170472856454,0.9688758560899982,0.12028683303302962,1,0.44038565096307974,0.9375475283685876,1,0.011905113668103203,0.0024975549685306224,0.13018614051992375,0.5403953187950217,0.002293527366540716,0.10927124013837296,0.5284902051269185,3
AT1G19530.1,NA,1,6763765,6765049,+,1284,protein_coding,DNA polymerase epsilon catalytic subunit A [Source:UniProtKB/TrEMBL;Acc:Q93WK6],7.744433060896929,10.026895767931727,9.714186196608665,10.456887249922232,7.46002630096304,10.635326679667841,9.602666781344508,9.721261124243554,10.501989281785432,9.583651366943625,10.837443421147137,10.900044359129618,9.485354088034013,9.423760702890636,9.642766279676394,9.142699776619123,1.6751833520727366e-4,0.026572595922253785,0.9955602971674945,0.0031689314848287672,0.18496450393056021,0.75469917333428,6.379188386228106e-6,0.004421509589667612,1.2872599150955564,0.12936787443187123,0.947226781239221,0.24086112383321442,0.10294885007722922,1,-0.2916996179280618,0.002328029972760303,0.11056294727775916,-0.5325607417612762,8
AT3G43540.2,NA,3,15430660,15433355,+,2695,protein_coding,Initiation factor 4F subunit (DUF1350) [Source:UniProtKB/TrEMBL;Acc:Q9M236],4.8511373581865405,5.258786989084728,5.126542967214904,5.246214874618384,5.143241585552001,5.124179252534247,5.221941468860075,5.24327702980276,5.204735216696712,5.181770183865349,5.042512437342464,5.418037367500752,4.957686887551764,4.533296161200685,5.07101328454711,5.110618052182549,1.727180570551702e-4,0.02695574784439765,2.7986677833705733,6.453241897177329e-5,0.012458587553089382,2.9211212964437223,2.633956271305457e-4,0.03724537496682098,2.897787538599771,0.7103613769891202,1,-0.12245351307314915,0.7943165701566022,1,-0.09911975522919776,0.9491308009290277,1,0.023333757843951388,2
AT1G17450.3,NA,1,5988335,5997033,-,8698,protein_coding,B-block binding subunit of TFIIIC [Source:UniProtKB/TrEMBL;Acc:F4I7J9],5.814723871230502,5.780223491544591,5.080851350453241,4.77556774387287,4.904163652949168,5.5763372539276395,5.257205104283061,5.2290398123996615,4.707817146884425,5.139638565324283,5.717772382633538,5.229638799790445,5.597310160160393,4.380780284388091,5.677578422273013,5.1717349157522845,1.7182980310081973e-4,0.02695574784439765,8.169552694550466,1.6658932888067812e-4,0.02420411280094526,8.16387435114246,9.510605785468432e-5,0.027056731802316675,8.973814901374986,0.9925710663703771,1,0.005678343408006276,0.26436543549431735,1,-0.8042622068245193,0.2434591438223359,1,-0.8099405502325255,8
AT4G24740.1,AFC2,4,12754489,12757866,-,3377,protein_coding,At4g24740 [Source:UniProtKB/TrEMBL;Acc:Q1EBU3],6.424262266563403,6.537854898958068,6.292285996490508,5.706155791468559,6.804189827932329,6.354884864313388,6.262961551777372,6.02000182640886,6.0306082835415165,5.867035141465987,6.401115497055539,6.470117037547328,6.752461744128293,5.371312634226704,6.118438883725606,6.126328967208732,2.017245021442465e-4,0.029604099896311766,1.859910377125791,2.237631246171243e-6,0.0016894115908592884,2.3369303808587314,4.968653189858293e-7,7.780542846933653e-4,2.688471522571927,0.04732339199127938,0.6789411871231953,-0.4770200037329401,0.0036195825590130504,0.1750505013453725,-0.8285611454461358,0.1924854402466024,1,-0.35154114171319567,8
AT1G04730.1,CTF18,1,1325099,1331169,-,6070,protein_coding,p-loop containing nucleoside triphosphate hydrolases superfamily protein [Source:UniProtKB/TrEMBL;Acc:F4I5S3],5.423705888993083,5.045468959693596,5.105093428174142,4.960799718861179,5.129432617507407,5.086195510430003,5.200493105539893,4.59588236329076,5.248213953105282,5.274123006025225,4.9111214820305475,5.024496612149022,5.146096127935554,4.303705170617564,5.079331204827188,4.922967398973613,2.0993469249109485e-4,0.030278926734365445,6.574668216311123,3.4708357596904105e-4,0.04092747779619134,6.347025126507399,1.8472144047115542e-4,0.0364954322575722,7.008677662464002,0.5252750051658226,1,0.22764308980372414,0.3083471742900214,1,-0.43400944615288,0.10738992114268735,0.977816932619965,-0.6616525359566041,8
AT5G06730.1,PER54,5,2079925,2081685,-,1760,protein_coding,Peroxidase 54 [Source:UniProtKB/Swiss-Prot;Acc:Q9FG34],6.353052689358515,6.359118499485758,7.413605532485639,6.063832919159504,7.048031310494226,6.842903564285156,7.119790586389686,6.173007587075449,7.289707999338216,7.5404505408011415,6.336433748746153,6.019466281898705,6.399331756129324,6.6450843551137995,6.740464070367653,6.929872793807822,2.103466877682153e-4,0.030278926734365445,-1.1972132806878077,0.048337289011051915,0.7878090308117918,-0.61458776017232,2.3691210893592873e-5,0.010734478302542573,-1.5056249633504948,0.002022467183981278,0.0871741949251311,-0.5826255205154878,0.17316758454937659,1,0.30841168266268715,4.708750958338558e-5,0.003979825668742646,0.8910372031781749,4
AT2G45830.4,DTA2,2,18865927,18868542,+,2615,protein_coding,Downstream target of AGL15 2 [Source:UniProtKB/TrEMBL;Acc:F4IH50],3.757018614632432,3.8725671541995577,3.8407833754760583,3.705740507329953,3.5527402541093953,3.949487749577265,4.15785657110424,3.7178626677144377,4.326220410206343,3.7326696354516615,4.207687341341027,4.156971316222703,4.007887558013438,3.5401090214185285,4.221975948540127,3.8608075487295546,2.1782743621868883e-4,0.03122386233585232,7.8716541763784,1.1805799971828916e-4,0.01919804703111256,8.023801071908872,2.0614226789988142e-5,0.009577686908579106,9.455197583488689,0.801419244951434,1,-0.15214689553047264,0.015946816062676023,0.5151295133029784,-1.583543407110288,0.022739081868034073,0.4896237345157529,-1.4313965115798155,8
AT2G46800.2,MTP1,2,19235374,19239577,+,4203,protein_coding,Metal tolerance protein 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9ZT63],4.526763111698556,4.8522218807982975,4.689595627209115,4.042335536761022,4.184269267720027,4.305281610779004,4.9490995106669535,4.411457374575872,4.279945734649596,4.384350743273567,4.5129862237326055,4.512235835291123,4.522788568206999,3.968053454761205,4.104188654696128,4.449343523506658,2.252055023049699e-4,0.03217455828625905,8.577409360334784,3.2092946422183547e-4,0.03910345172132335,8.316720562525575,4.993466460293388e-4,0.05570547808475051,8.581123851816669,0.7249296719498735,1,0.2606887978092084,0.9965971701502114,1,-0.0037144914818854724,0.7538291067349231,1,-0.26440328929109386,2
AT2G02100.1,PDF2.2,2,528179,529186,+,1007,protein_coding,PDF2.2 [Source:UniProtKB/TrEMBL;Acc:A0A178VVN9],6.783657146585581,7.864442556050897,8.51785249840922,8.456097857827375,7.323689452913497,8.625372471744846,8.224116380908658,8.334805831589689,8.16130173165948,8.384261246621497,8.434811004807987,8.101591370413269,8.415587143387363,8.98249896822442,8.88889044130139,8.890095787794111,2.503271589494633e-4,0.03439114590319907,-1.2005614253774561,0.0016413356382816164,0.12223637883111374,-0.9980852800430591,5.1242727316924745e-6,0.0038009517736132953,-1.6230863158301023,0.30979063613377533,1,-0.2024761453343971,0.06399947172315036,1,0.4225248904526461,0.0049758457482832405,0.18940732765783527,0.6250010357870432,9
AT4G09150.2,NA,4,5828519,5833676,+,5157,protein_coding,T-complex protein 11 [Source:UniProtKB/TrEMBL;Acc:F4JJB2],6.288072388652636,6.345441576529396,6.289303919674145,5.520534277870965,6.746458171255789,6.152749936467236,6.565779761849315,6.108300751691435,6.758747779402931,7.166051701398506,6.092319686895784,6.254608197255764,5.721224528485871,4.7735464328757455,6.611314210754831,6.615665002516827,2.5235889839032925e-4,0.0344565728795859,6.351291700170696,5.5399427901397654e-5,0.01196699924213649,6.991865936436468,6.760053167051437e-5,0.022329300617416777,7.3149251297958795,0.1271187538738228,0.94687975179636,-0.6405742362657726,0.05423070293950062,0.9361053645864569,-0.9636334296251837,0.5001121462140421,1,-0.32305919335941113,8
AT3G16690.3,SWEET16,3,5684359,5686544,-,2185,protein_coding,Bidirectional sugar transporter SWEET [Source:UniProtKB/TrEMBL;Acc:A0A1I9LLQ5],6.219081918967501,6.4831423916851785,6.20648471163772,5.962729583918922,6.15931560665793,6.165885174105483,6.050823662524108,5.986555103309114,6.458361559081954,6.520968491636524,6.18167543090087,6.1239124131869955,5.623887682631297,4.834912110272446,4.7387720030953915,5.627470034787559,2.6746565912802147e-4,0.03572778120352202,4.245582111225066,3.8226715450063694e-4,0.04391917198991014,4.083114248017595,2.5112048611044223e-4,0.03724537496682098,4.592875958039435,0.7733183321483185,1,0.16246786320747147,0.6003859565121652,1,-0.34729384681436837,0.4275954877037089,1,-0.5097617100218398,8
AT5G38020.1,NA,5,15165642,15167864,-,2222,protein_coding,At5g38020 [Source:UniProtKB/TrEMBL;Acc:Q84MB1],9.490428841084077,8.177975456944898,7.988424184159964,7.610261561393933,9.399315468365554,7.919759374915697,8.221134223935032,8.279387096614293,7.156025878877761,7.0575526647735,7.640248239935678,7.539366508151086,7.92200816004626,8.83582828861385,7.64993465771007,7.996278257166415,2.755808201186754e-4,0.03625064044158648,-1.038464837923966,0.008537171465641626,0.3354775595189946,-0.7357852712287386,2.885056838777091e-6,0.002758209541265496,-1.4759759537440569,0.07483983962380639,0.8149678936134935,-0.3026795666952274,0.03447062619060104,0.7797742507886658,0.437511115820091,2.0267681902734282e-4,0.014553817020715435,0.7401906825153184,9
AT1G21610.2,NA,1,7573830,7578957,+,5127,protein_coding,Wound-responsive family protein [Source:UniProtKB/TrEMBL;Acc:F4HY28],6.6120554486738605,6.796867449594352,6.299586461701033,6.66043883672225,6.406843731975407,6.806926527651854,7.059023132425916,6.837435986215462,6.752478524813036,6.650727906840242,6.675556693078582,6.7436198149559,6.535575976796757,6.044612997338965,6.809563593457707,6.7822124756181195,2.739411984713051e-4,0.03625064044158648,1.4776566400656856,1.158504628202382e-5,0.0054423972978218564,1.7369114838749058,2.702802217646058e-4,0.0377143490963945,1.5942088752770145,0.23699026113648233,1,-0.2592548438092202,0.6478997967017622,1,-0.11655223521132885,0.5602460313412723,1,0.14270260859789136,2
AT3G05165.1,NA,3,1458136,1462917,-,4781,protein_coding,Major facilitator superfamily protein [Source:UniProtKB/TrEMBL;Acc:A0A1I9LTG5],7.130472489156238,6.323653337573823,6.607435178860181,6.611403135805969,6.843445802741247,6.6895576470797415,6.833146261591865,6.0349711746075965,6.397727973493979,6.3454478769902405,6.578279675159707,6.6184965870165415,4.947574033747109,4.807364731282784,6.818542931660507,6.952020625785234,2.977446608361422e-4,0.03833907788412414,8.973463056283633,2.689766957111346e-4,0.034461620286869006,8.992399209693863,5.418188258103652e-4,0.05858849093417453,9.130314795000361,0.9824957490154715,1,-0.018936153410230354,0.8777827799613502,1,-0.15685173871672764,0.8889689836782072,1,-0.1379155853064973,2
